"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","NA's"
"CD11b_low Neutrophils_vascular_contact",0.0160620689655172,0.0802905397263231,0.112930139826927,0.126805237098372,0.150541277902434,0.535852981007616,0
"Fibroblast_assort",0.0167526315789474,0.0829528669774717,0.111781349467189,0.119192151911121,0.145117458417067,0.316736812600158,0
"Tumor_M1_med_dist",0.0201940903540904,0.0907974247393992,0.110180169310934,0.122167867601176,0.144086521830346,0.398280975712746,0
"Neuroepithelial cells_vascular_med_dist",0.0169405483405483,0.0814886774019543,0.109287226118953,0.123684316048747,0.151530641092843,0.46938287386559,0
"Unidentified_tumor_med_dist",0.0222964165464165,0.0829031205462992,0.108980278690775,0.117835760296304,0.140660536169331,0.437841838785998,0
"CD8+ T cells_M1_med_dist",0.0182271062271062,0.0808922915990583,0.108353786494662,0.120332959188643,0.148450774378577,0.364490492469712,0
"Fibroblast_M1_med_dist",0.0200620741577263,0.0769057167760969,0.107416315000314,0.114632690960344,0.141238100623905,0.380016014957125,0
"Other immune_vascular_med_dist",0.0166515151515152,0.0696617329135171,0.10732519008393,0.123683888799943,0.152397708730093,0.533941790448657,0
"CD4+ T cells_M1_med_dist",0,0.0765223304377333,0.106750779877104,0.120151183566611,0.147009709641804,0.453812068180087,0
"M1 macrophages_assort",0.020111844077961,0.0776911050297763,0.105914085785254,0.119147559088837,0.147036338659952,0.47677860427095,0
"Other immune_vascular_contact",0.0194496336996337,0.0780344941197088,0.104646065989392,0.11463451808652,0.138957377111944,0.619492584647839,0
"CD4+ T cells_vascular_med_dist",0.0137333333333333,0.0770033140128281,0.104446402868394,0.118994697994048,0.147940366874909,0.453345675799418,0
"B cells_tumor_med_dist",0.00350724637681159,0.0715051612259925,0.103645329697279,0.117386418502473,0.142731411512206,0.541092324785572,0
"B cells_vascular_contact",0.0121128205128205,0.0744296734305444,0.103409770432512,0.116152982069767,0.142549435836397,0.389695140333077,0
"CD11b+ epithelial_assort",0.0156861538461538,0.0776985150443998,0.103368341180648,0.110254697394617,0.135739973790792,0.335754818044157,0
"CD11b+ epithelial_tumor_contact",0.0139290490583585,0.07233710608844,0.103245574924957,0.126705911668703,0.152768132663229,1.00123981156255,0
"Unidentified_tumor_contact",0.0142328042328042,0.073475610582473,0.100846389744095,0.11670599357366,0.143621364498357,0.528151262874784,0
"CD8+ T cells_assort",0.0167518403852769,0.0784260814489538,0.10032664267841,0.111657003269972,0.132617846133677,0.354329187281445,0
"NK/NKT_tumor_med_dist",0.0199515151515152,0.0747094514643398,0.100024336782676,0.114906085614712,0.147827378362888,0.339094930742074,0
