"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","NA's"
"CD4+ T cells_vascular_med_dist",0.0200531868131868,0.087572649288077,0.123516864069133,0.136691944224748,0.166946554758646,0.440542521472588,0
"CD11b+ epithelial_M1_contact",0.023871935988412,0.0876782747922575,0.122764266975118,0.142414504319694,0.171228976447518,0.608103294358463,0
"CD11b_low Neutrophils_vascular_med_dist",0.040977218319438,0.0979241471343662,0.122732547479743,0.128852517848563,0.153637116992935,0.326093276961605,0
"CD11c+ epithelial_prop",0.0284506069094304,0.0920039152453879,0.122487082100945,0.131143570223614,0.164149254016059,0.430669462926261,0
"M1 macrophages_vascular_med_dist",0.0199020942825291,0.0897055673044246,0.121823999652526,0.134462597968919,0.162088740510151,0.423619996138444,0
"CD11c+ epithelial_vascular_med_dist",0.02867539019466,0.0877865425623005,0.12033656180176,0.133182469899407,0.159585331286462,0.605026138437999,0
"NK/NKT_M1_med_dist",0.0158498023715415,0.0819120604721092,0.118810511261113,0.126877032027518,0.150298327222439,0.376432948010103,0
"Other immune_tumor_contact",0.0349471062372664,0.086195490295806,0.118209605374533,0.137556736325691,0.167890748385266,0.595599185330272,0
"Neuroepithelial cells_vascular_med_dist",0.0236053805453806,0.0855038761533752,0.118078247804096,0.129178928782999,0.159712187327904,0.50173721889693,0
"Other immune_prop",0.0265819090713208,0.0825971725409359,0.115413821538906,0.127906266334842,0.160975406922754,0.428359241618739,0
"Vascular endothelial cells_M1_contact",0.0214403393541325,0.0865752825087889,0.115220023642719,0.124040806453027,0.151770041462628,0.327667950670468,0
"B cells_M1_med_dist",0.018824457024457,0.0818094412896291,0.114642843454247,0.129019459418188,0.161880253667318,0.363875327141659,0
"B cells_region",0.0196160884866767,0.0779489443874707,0.114009132718982,0.142390608341413,0.17922354418364,0.636616135460784,0
"Neuroepithelial cells_M1_med_dist",0.0186696994359963,0.0829978863116066,0.113599033977123,0.124497222288942,0.155352959442214,0.364713163850234,0
"CD8+ T cells_tumor_med_dist",0.00888888888888889,0.0829260533491982,0.113346037291921,0.126702177978549,0.156204205675312,0.426809046340279,0
"M1 macrophages_vascular_contact",0.0273459188200386,0.0843602997461114,0.113303424389011,0.122049627143753,0.149514540618238,0.381764949133513,0
"CD163+ cells_M1_med_dist",0.0156234920634921,0.0863354418761665,0.111857401520051,0.11986440717901,0.146477589823469,0.373829240358652,0
"CD11b_low Neutrophils_assort",0.0316714060667002,0.0836129257301127,0.111403794640336,0.117288747584493,0.141182736182422,0.275196983832895,0
"Other immune_assort",0.0294954579936431,0.0843323659077209,0.110881394723471,0.12361880293628,0.148360445696052,0.388824897671356,0
"Other immune_vascular_contact",0.0167799736495389,0.0835952947745524,0.11037725108577,0.119501766211696,0.145493184705921,0.496134800688284,0
"Unidentified_region",0.0232672245226593,0.0844675377122138,0.110362395412629,0.117430790740691,0.141079173236079,0.322869496782127,0
"Neuroepithelial cells_tumor_med_dist",0.0103333333333333,0.0761128705935244,0.110152627940261,0.116712168800177,0.147552796396393,0.391356224445836,0
"Unidentified_tumor_contact",0.0336197691197691,0.0825002433529754,0.109912330929513,0.125921432956492,0.152955331354848,0.41721915002382,0
"ATF6",0.020163031233999,0.0811423101350884,0.1097528227768,0.114454623940497,0.141158831002014,0.356760602453784,0
"Tumor_vascular_med_dist",0.022130303030303,0.0818152659605653,0.109385536862394,0.117977420823039,0.144563591689758,0.521013203565782,0
