"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","NA's"
"Fibroblast_tumor_contact",0.0130142857142857,0.0570502940182709,0.0743529042231446,0.0778290961505352,0.0956986102901765,0.205987528411074,0
"Neuroepithelial cells_M1_contact",0.0170366721401204,0.0575997269369705,0.0743184776449166,0.0793649838865538,0.0989426592552944,0.21690048993492,0
"CD8+ T cells_tumor_contact",0.0112619047619048,0.0542809679627736,0.0737045988769747,0.079072477044217,0.0993850049797925,0.252236866013928,0
"Non-leukocyte derived neural cells_tumor_med_dist",0.0101153846153846,0.0510532040323494,0.0722940256354549,0.0787962040027314,0.099085764795703,0.226674516373413,0
"Fibroblast_region",0.00952380952380952,0.0552361977353205,0.0718050040732835,0.0766592379578686,0.0961474090742993,0.239688080708025,0
"NK/NKT_M1_contact",0.00570749601275917,0.0542364073175294,0.0709325792336508,0.0755789143523393,0.0901507494349398,0.26278747345987,0
"CD11c_low immune_vascular_contact",0.0127179487179487,0.0486047015709098,0.0706169005951086,0.0793168368073223,0.0967107381586144,0.358732538687129,0
"Dendritic cells_tumor_med_dist",0.0132142857142857,0.0506060343204744,0.0698007860059492,0.0736622997801518,0.0924768650040335,0.26177055202093,0
"NK/NKT_assort",0.00736363636363637,0.0495914248361084,0.069760489130197,0.0792248965862192,0.0977495991246871,0.310334014043191,0
"Neutrophils_prop",0.00944000000000001,0.0489219406743647,0.0665603595188088,0.0731232965020163,0.0881289619646487,0.521379198520831,0
"Neuroepithelial cells_vascular_contact",0.00561720430107527,0.0499288899097277,0.0665285265153364,0.0745700016791142,0.0916976403103159,0.231459981556844,0
"HLADR+_region",0.0114351851851852,0.0443470444314178,0.0659521624899506,0.073403324776263,0.090061293819244,0.518369854592346,0
"M2 macrophages_vascular_contact",0.0100066666666667,0.0489731195079786,0.0658388164116234,0.0701824492909807,0.0837651753678834,0.209578093318266,0
"CD56+CD45-_vascular_contact",0.00666666666666667,0.0450253056591036,0.0643042463529775,0.0745668410945052,0.0913919337801383,0.336491064241173,0
"CD11b+ epithelial_region",0.0103247863247863,0.0479008733967335,0.0634083631635805,0.0686109230196053,0.0851177762700682,0.217062870979981,0
"Dendritic cells_M1_med_dist",0.00382608695652174,0.0430344396539448,0.0630929913488054,0.0645242456166724,0.0808539781885899,0.185043600319834,0
"M2 macrophages_M1_med_dist",0.00762608695652174,0.0436223100514892,0.0630627250542416,0.0675063688103839,0.085289101052953,0.230842630256843,0
"CD11b_low Neutrophils_region",0.0135272727272727,0.0475454505438712,0.0624646562738336,0.0683868573796,0.0853280275260405,0.254620809898407,0
"CD11c+ epithelial_region",0.00376470588235294,0.0449960605806601,0.0622996113090836,0.0660619280221757,0.0804941235426002,0.191988721783106,0
"Neuroepithelial cells_assort",0.00523809523809524,0.0462152850596225,0.0616872939617054,0.0689588245307818,0.0852181569916235,0.190945288599229,0
"CD11c_low immune_M1_contact",0.00767082251082251,0.0442540518843796,0.0614713562405674,0.071787031556054,0.0910101474116035,0.381266663450657,0
"CD56+CD45-_M1_med_dist",0.0068,0.0431835547912318,0.060859688197532,0.0675796679340982,0.0841008793080935,0.198452590073294,0
"CD11c_low immune_tumor_contact",0.009,0.0431558367735188,0.0607104872465036,0.0673687022369926,0.0862570467261373,0.23625375962883,0
"CD11c_low immune_tumor_med_dist",0,0.0418442276633588,0.0606752829594589,0.0678114360434806,0.0867669297275438,0.24639996818265,0
"Neuroepithelial cells_prop",0.00537373737373738,0.0407306316999031,0.0582963469095922,0.0652996874251278,0.0803607482713442,0.317157117587732,0
"Monocytes_prop",0.00632034632034632,0.0416569472100432,0.0582868611867575,0.0619598856554322,0.0755222372255654,0.167411996061168,0
"HLADR+_prop",0.00512554112554113,0.0419092255678765,0.0573332267443322,0.0626556225405649,0.0776788952924999,0.25677815507684,0
"Neutrophils_assort",0.003,0.0422461580746993,0.0559823053353605,0.0599638577285268,0.0729271043487636,0.176046318009692,0
"Other immune_region",0.0032,0.0378728184096605,0.055919468283127,0.0590538020434119,0.0757711259145627,0.192103945590178,0
"CD56+CD45-_tumor_med_dist",0.00477846375469466,0.0412264105505741,0.0556974011140891,0.0587259738921828,0.0725405308680598,0.235897556991222,0
"Dendritic cells_vascular_med_dist",0.00266666666666667,0.0384299920142604,0.0556193898864488,0.0584546632478314,0.0732200106981431,0.193479349133936,0
"Dendritic cells_vascular_contact",0.0091632110579479,0.0383132736061979,0.0554068769679706,0.0589616154119443,0.0767552235165657,0.175807221294256,0
"Non-leukocyte derived neural cells_prop",0,0.033580601347397,0.05511190757174,0.0711158457507767,0.0911765343640945,0.373426105236204,0
"M2 macrophages_vascular_med_dist",0.00792685185185186,0.0400356721553911,0.0544797079132149,0.058667986308853,0.0732710697790988,0.180250779841907,0
"Dendritic cells_tumor_contact",0.00330687830687831,0.036207357948509,0.053007284966645,0.0567741667451667,0.0719299602070936,0.198029168316033,0
"Lymphatic endothelial cells_tumor_contact",0.00570108695652174,0.0369453995052611,0.0525865342656839,0.0581929089926534,0.0742429915013037,0.196284005763816,0
"CD56+CD45-_tumor_contact",0.00180952380952381,0.0387628187030361,0.0519980133848552,0.0574486749877107,0.0720657036258546,0.181808269741093,0
"M2 macrophages_M1_contact",0.00990327993897788,0.0380745776706007,0.051386636397028,0.0556749638707937,0.0690201008978467,0.169829312668922,0
"Non-leukocyte derived neural cells_vascular_med_dist",0.00654640522875817,0.037034031885998,0.051338328853359,0.055359349494442,0.0696997240203213,0.211014487406536,0
"Dendritic cells_M1_contact",0.0036,0.0368990462025387,0.0506741201259663,0.0542916772501828,0.0685729755621981,0.205868785823733,0
"Dendritic cells_assort",0.00383333333333334,0.0358642595231415,0.0501968977249801,0.0531749082450213,0.0688683963413694,0.144784143210632,0
"Lymphatic endothelial cells_M1_contact",0.00402380952380953,0.0330596994780818,0.0498672290106881,0.0583979051400373,0.0775739814439971,0.278096104936191,0
"CD11c_low immune_prop",0,0.0331891474092707,0.0498564199524258,0.0567391355556077,0.0712682128955202,0.271522746592178,0
"CD56+CD45-_assort",0.00576470588235294,0.0346508485185523,0.0496434074127917,0.0574528615943659,0.0718154125838183,0.217081165175615,0
"CD11c_low immune_M1_med_dist",0.00536666666666667,0.0369134469790493,0.0489020176395275,0.0527835461933336,0.0665626605647782,0.177697842200816,0
"CD11c_low immune_vascular_med_dist",0.003,0.0358086623504221,0.0488740094498124,0.0529785415125423,0.0669305878217221,0.145246112908499,0
"M2 macrophages_tumor_contact",0.00375,0.033330431893738,0.0484030565428668,0.0494311993397672,0.0631907670780916,0.149284394816816,0
"CD56+CD45-_M1_contact",0,0.0338268744110917,0.0476477579340567,0.0556637882538114,0.0678846887670014,0.279859328901518,0
"Non-leukocyte derived neural cells_vascular_contact",0.00378947368421053,0.0338316307369477,0.0471728302846211,0.055338888440647,0.0687797132178602,0.277608286430132,0
"Neuroepithelial cells_region",0.00366984126984127,0.0318807205016968,0.0464338470841254,0.0480715386953833,0.0613074928461074,0.15182229243008,0
"Monocytes_region",0.00342857142857143,0.0319044030756849,0.0448765647818785,0.0500925812455182,0.0641284504195155,0.238623251714101,0
"M2 macrophages_assort",0.00385185185185185,0.0300859849400386,0.0446849467948532,0.0474069102526121,0.0609088277355314,0.156937881941449,0
"Non-leukocyte derived neural cells_M1_contact",0.00333333333333333,0.0300432770644525,0.0444514496129516,0.0497275520210767,0.063780049924013,0.211324005636405,0
"CD56+CD45-_prop",0.00333333333333333,0.0299913904452545,0.0443736732863521,0.0497062147259208,0.0640643025649087,0.237648095257343,0
"Dendritic cells_prop",0,0.0309067923429992,0.0432380586758994,0.0475819314964645,0.0597253706108347,0.163389421267616,0
"M2 macrophages_prop",0.00266666666666667,0.028560184946995,0.043130513492622,0.0540404067734655,0.0676081825504328,0.254612228394731,0
"CD56+CD45-_region",0.0032,0.0282724124534469,0.0417375826423595,0.049480160940911,0.065797897653009,0.194611648242318,0
"Dendritic cells_region",0,0.0278124166385196,0.0416168951595427,0.0436646781411836,0.0550840624071185,0.119084237704492,0
"Lymphatic endothelial cells_tumor_med_dist",0.00606666666666667,0.0279835238308303,0.0401134417799951,0.044194056445819,0.056405888513069,0.149960274891104,0
"Lymphatic endothelial cells_M1_med_dist",0,0.0262332760279312,0.0388078593356535,0.0404132624085249,0.0511137461025606,0.145576908096234,0
"CD11c_low immune_assort",0,0.0255596573699497,0.037549635017486,0.0420180955053852,0.0540430787809092,0.18020050361035,0
